09:27:53.260 [main] INFO  GenCommands - 1000 6:2:3
11:26:32.945 [commands] INFO  GenCommands - 1 5:3:5
11:26:32.947 [commands] INFO  GenCommands - 1 1:6:1
11:26:32.950 [commands] INFO  GenCommands - 1 1:6:3
11:26:32.952 [commands] INFO  GenCommands - 1 5:7:2
11:26:32.954 [commands] INFO  GenCommands - 1 8:7:6
11:26:32.956 [commands] INFO  GenCommands - 1 4:9:8
11:26:32.958 [commands] INFO  GenCommands - 1 7:5:8
11:26:32.960 [commands] INFO  GenCommands - 1 2:8:5
11:26:32.962 [commands] INFO  GenCommands - 1 8:10:6
11:26:32.965 [commands] INFO  GenCommands - 1 1:3:8
11:26:32.967 [commands] INFO  GenCommands - 1 6:8:1
11:26:32.970 [commands] INFO  GenCommands - 1 3:4:7
11:26:32.972 [commands] INFO  GenCommands - 1 3:6:1
11:26:32.974 [commands] INFO  GenCommands - 1 2:9:3
11:26:32.976 [commands] INFO  GenCommands - 1 4:9:2
11:26:32.979 [commands] INFO  GenCommands - 1 3:9:8
11:26:32.981 [commands] INFO  GenCommands - 1 9:4:6
11:26:32.983 [commands] INFO  GenCommands - 1 5:7:4
11:26:32.987 [commands] INFO  GenCommands - 1 8:9:5
11:26:32.990 [commands] INFO  GenCommands - 1 6:4:6
11:26:32.992 [commands] INFO  GenCommands - 1 3:4:7
11:26:32.994 [commands] INFO  GenCommands - 1 6:10:3
11:26:32.996 [commands] INFO  GenCommands - 1 7:4:6
11:26:32.998 [commands] INFO  GenCommands - 1 10:3:4
11:26:33.001 [commands] INFO  GenCommands - 1 2:1:3
11:26:33.004 [commands] INFO  GenCommands - 1 7:4:2
11:26:33.006 [commands] INFO  GenCommands - 1 9:5:6
11:26:33.008 [commands] INFO  GenCommands - 1 8:1:2
11:26:33.011 [commands] INFO  GenCommands - 1 4:3:3
11:26:33.013 [commands] INFO  GenCommands - 1 9:10:6
11:26:33.015 [commands] INFO  GenCommands - 1 1:7:7
11:26:33.018 [commands] INFO  GenCommands - 1 10:3:2
11:26:33.021 [commands] INFO  GenCommands - 1 1:10:4
11:26:33.023 [commands] INFO  GenCommands - 1 4:3:5
11:26:33.025 [commands] INFO  GenCommands - 1 1:9:8
11:26:33.028 [commands] INFO  GenCommands - 1 2:6:7
11:26:33.032 [commands] INFO  GenCommands - 1 3:8:5
11:26:33.035 [commands] INFO  GenCommands - 1 5:1:3
11:26:33.039 [commands] INFO  GenCommands - 1 5:7:8
11:26:33.041 [commands] INFO  GenCommands - 1 5:1:1
11:26:33.044 [commands] INFO  GenCommands - 1 3:2:1
11:26:33.046 [commands] INFO  GenCommands - 1 3:7:8
11:26:33.048 [commands] INFO  GenCommands - 1 3:1:2
11:26:33.050 [commands] INFO  GenCommands - 1 3:7:8
11:26:33.052 [commands] INFO  GenCommands - 1 8:10:1
11:26:33.054 [commands] INFO  GenCommands - 1 9:3:3
11:26:33.056 [commands] INFO  GenCommands - 1 6:1:4
11:26:33.058 [commands] INFO  GenCommands - 1 4:9:1
11:26:33.060 [commands] INFO  GenCommands - 1 4:2:2
11:26:33.063 [commands] INFO  GenCommands - 1 3:7:7
11:26:33.065 [commands] INFO  GenCommands - 1 10:8:4
11:26:33.067 [commands] INFO  GenCommands - 1 3:4:6
11:26:33.069 [commands] INFO  GenCommands - 1 6:1:3
11:26:33.072 [commands] INFO  GenCommands - 1 10:4:2
11:26:33.075 [commands] INFO  GenCommands - 1 2:4:4
11:26:33.077 [commands] INFO  GenCommands - 1 10:8:2
11:26:33.079 [commands] INFO  GenCommands - 1 2:3:7
11:26:33.082 [commands] INFO  GenCommands - 1 3:5:1
11:26:33.084 [commands] INFO  GenCommands - 1 3:5:7
11:26:33.086 [commands] INFO  GenCommands - 1 9:10:2
11:26:33.088 [commands] INFO  GenCommands - 1 10:9:4
11:26:33.090 [commands] INFO  GenCommands - 1 10:6:5
11:26:33.092 [commands] INFO  GenCommands - 1 8:7:2
11:26:33.094 [commands] INFO  GenCommands - 1 7:2:3
11:26:33.098 [commands] INFO  GenCommands - 1 9:4:8
11:26:33.101 [commands] INFO  GenCommands - 1 3:9:1
11:26:33.103 [commands] INFO  GenCommands - 1 4:1:3
11:26:33.105 [commands] INFO  GenCommands - 1 6:9:2
11:26:33.107 [commands] INFO  GenCommands - 1 3:6:8
11:26:33.110 [commands] INFO  GenCommands - 1 1:8:3
11:26:33.113 [commands] INFO  GenCommands - 1 10:8:4
11:26:33.117 [commands] INFO  GenCommands - 1 3:1:1
11:26:33.119 [commands] INFO  GenCommands - 1 9:3:2
11:26:33.121 [commands] INFO  GenCommands - 1 2:1:8
11:26:33.123 [commands] INFO  GenCommands - 1 6:3:1
11:26:33.125 [commands] INFO  GenCommands - 1 9:10:4
11:26:33.127 [commands] INFO  GenCommands - 1 5:8:8
11:26:33.129 [commands] INFO  GenCommands - 1 5:3:6
11:26:33.131 [commands] INFO  GenCommands - 1 6:10:6
11:26:33.133 [commands] INFO  GenCommands - 1 1:2:8
11:26:33.135 [commands] INFO  GenCommands - 1 8:3:7
11:26:33.138 [commands] INFO  GenCommands - 1 4:5:5
11:26:33.141 [commands] INFO  GenCommands - 1 5:9:6
11:26:33.143 [commands] INFO  GenCommands - 1 7:6:8
11:26:33.145 [commands] INFO  GenCommands - 1 3:9:6
11:26:33.147 [commands] INFO  GenCommands - 1 8:3:1
11:26:33.149 [commands] INFO  GenCommands - 1 4:8:5
11:26:33.152 [commands] INFO  GenCommands - 1 4:9:1
11:26:33.154 [commands] INFO  GenCommands - 1 7:1:5
11:26:33.156 [commands] INFO  GenCommands - 1 10:7:8
11:26:33.158 [commands] INFO  GenCommands - 1 8:9:8
11:26:33.160 [commands] INFO  GenCommands - 1 2:3:1
11:26:33.163 [commands] INFO  GenCommands - 1 4:5:5
11:26:33.166 [commands] INFO  GenCommands - 1 6:1:3
11:26:33.169 [commands] INFO  GenCommands - 1 8:3:4
11:26:33.173 [commands] INFO  GenCommands - 1 5:9:3
11:26:33.175 [commands] INFO  GenCommands - 1 6:9:4
11:26:33.178 [commands] INFO  GenCommands - 1 1:6:3
11:26:33.180 [commands] INFO  GenCommands - 1 4:8:4
11:26:33.182 [commands] INFO  GenCommands - 1 9:2:2
11:26:33.184 [commands] INFO  GenCommands - 1 9:7:5
11:26:33.186 [commands] INFO  GenCommands - 1 8:1:4
11:26:33.188 [commands] INFO  GenCommands - 1 1:3:2
11:26:33.191 [commands] INFO  GenCommands - 1 3:7:4
11:26:33.193 [commands] INFO  GenCommands - 1 7:1:7
11:26:33.196 [commands] INFO  GenCommands - 1 5:8:3
11:26:33.198 [commands] INFO  GenCommands - 1 6:2:7
11:26:33.201 [commands] INFO  GenCommands - 1 4:2:4
11:26:33.203 [commands] INFO  GenCommands - 1 7:10:4
11:26:33.205 [commands] INFO  GenCommands - 1 3:7:6
11:26:33.207 [commands] INFO  GenCommands - 1 6:5:7
11:26:33.209 [commands] INFO  GenCommands - 1 8:3:4
11:26:33.211 [commands] INFO  GenCommands - 1 2:10:4
11:26:33.213 [commands] INFO  GenCommands - 1 1:6:6
11:26:33.215 [commands] INFO  GenCommands - 1 7:3:8
11:26:33.218 [commands] INFO  GenCommands - 1 3:9:4
11:26:33.220 [commands] INFO  GenCommands - 1 3:1:2
11:26:33.222 [commands] INFO  GenCommands - 1 8:4:8
11:26:33.225 [commands] INFO  GenCommands - 1 7:4:3
11:26:33.228 [commands] INFO  GenCommands - 1 1:3:4
11:26:33.230 [commands] INFO  GenCommands - 1 6:10:2
11:26:33.233 [commands] INFO  GenCommands - 1 3:10:2
11:26:33.236 [commands] INFO  GenCommands - 1 1:4:4
11:26:33.238 [commands] INFO  GenCommands - 1 5:8:6
11:26:33.240 [commands] INFO  GenCommands - 1 9:5:6
11:26:33.242 [commands] INFO  GenCommands - 1 1:9:4
11:26:33.244 [commands] INFO  GenCommands - 1 7:10:2
11:26:33.248 [commands] INFO  GenCommands - 1 8:3:3
11:26:33.250 [commands] INFO  GenCommands - 1 7:2:5
11:26:33.252 [commands] INFO  GenCommands - 1 4:7:5
11:26:33.254 [commands] INFO  GenCommands - 1 3:5:7
11:26:33.256 [commands] INFO  GenCommands - 1 2:7:8
11:26:33.259 [commands] INFO  GenCommands - 1 3:4:7
11:26:33.261 [commands] INFO  GenCommands - 1 10:8:7
11:26:33.263 [commands] INFO  GenCommands - 1 3:1:8
11:26:33.265 [commands] INFO  GenCommands - 1 3:7:6
11:26:33.268 [commands] INFO  GenCommands - 1 4:2:8
11:26:33.270 [commands] INFO  GenCommands - 1 8:3:2
11:26:33.273 [commands] INFO  GenCommands - 1 4:9:5
11:26:33.276 [commands] INFO  GenCommands - 1 5:6:6
11:26:33.278 [commands] INFO  GenCommands - 1 5:4:4
11:26:33.282 [commands] INFO  GenCommands - 1 7:10:1
11:26:33.284 [commands] INFO  GenCommands - 1 1:7:3
11:26:33.286 [commands] INFO  GenCommands - 1 7:10:3
11:26:33.289 [commands] INFO  GenCommands - 1 7:4:5
11:26:33.292 [commands] INFO  GenCommands - 1 6:3:2
11:26:33.294 [commands] INFO  GenCommands - 1 6:8:7
11:26:33.296 [commands] INFO  GenCommands - 1 3:4:4
11:26:33.298 [commands] INFO  GenCommands - 1 3:5:8
11:26:33.299 [commands] INFO  GenCommands - 1 8:3:3
11:26:33.301 [commands] INFO  GenCommands - 1 8:9:7
11:26:33.303 [commands] INFO  GenCommands - 1 1:2:5
11:26:33.305 [commands] INFO  GenCommands - 1 5:2:1
11:26:33.307 [commands] INFO  GenCommands - 1 4:6:8
11:26:33.309 [commands] INFO  GenCommands - 1 7:2:5
11:26:33.311 [commands] INFO  GenCommands - 1 3:7:1
11:26:33.313 [commands] INFO  GenCommands - 1 7:9:5
11:26:33.315 [commands] INFO  GenCommands - 1 6:10:7
11:26:33.317 [commands] INFO  GenCommands - 1 1:9:5
11:26:33.319 [commands] INFO  GenCommands - 1 8:1:3
11:26:33.321 [commands] INFO  GenCommands - 1 4:3:1
11:26:33.325 [commands] INFO  GenCommands - 1 4:8:2
11:26:33.328 [commands] INFO  GenCommands - 1 3:7:8
11:26:33.330 [commands] INFO  GenCommands - 1 4:8:5
11:26:33.333 [commands] INFO  GenCommands - 1 8:7:6
11:26:33.335 [commands] INFO  GenCommands - 1 4:9:1
11:26:33.337 [commands] INFO  GenCommands - 1 5:10:3
11:26:33.340 [commands] INFO  GenCommands - 1 9:2:6
11:26:33.342 [commands] INFO  GenCommands - 1 7:6:8
11:26:33.345 [commands] INFO  GenCommands - 1 9:7:5
11:26:33.348 [commands] INFO  GenCommands - 1 1:5:4
11:26:33.350 [commands] INFO  GenCommands - 1 8:3:6
11:26:33.352 [commands] INFO  GenCommands - 1 5:4:6
11:26:33.355 [commands] INFO  GenCommands - 1 3:2:2
11:26:33.357 [commands] INFO  GenCommands - 1 4:3:7
11:26:33.360 [commands] INFO  GenCommands - 1 2:5:7
11:26:33.362 [commands] INFO  GenCommands - 1 9:1:8
11:26:33.365 [commands] INFO  GenCommands - 1 6:9:5
11:26:33.368 [commands] INFO  GenCommands - 1 3:2:8
11:26:33.370 [commands] INFO  GenCommands - 1 9:1:3
11:26:33.372 [commands] INFO  GenCommands - 1 5:10:8
11:26:33.374 [commands] INFO  GenCommands - 1 1:10:4
11:26:33.376 [commands] INFO  GenCommands - 1 5:3:6
11:26:33.378 [commands] INFO  GenCommands - 1 9:1:6
11:26:33.380 [commands] INFO  GenCommands - 1 9:3:7
11:26:33.382 [commands] INFO  GenCommands - 1 7:6:5
11:26:33.385 [commands] INFO  GenCommands - 1 8:3:3
11:26:33.389 [commands] INFO  GenCommands - 1 9:7:8
11:26:33.392 [commands] INFO  GenCommands - 1 10:9:6
11:26:33.395 [commands] INFO  GenCommands - 1 9:1:3
11:26:33.398 [commands] INFO  GenCommands - 1 9:1:8
11:26:33.402 [commands] INFO  GenCommands - 1 6:9:8
11:26:33.404 [commands] INFO  GenCommands - 1 10:3:2
11:26:33.406 [commands] INFO  GenCommands - 1 7:10:8
11:26:33.408 [commands] INFO  GenCommands - 1 3:8:5
11:26:33.410 [commands] INFO  GenCommands - 1 4:2:6
11:26:33.412 [commands] INFO  GenCommands - 1 3:4:5
11:26:33.414 [commands] INFO  GenCommands - 1 3:9:7
11:26:33.416 [commands] INFO  GenCommands - 1 5:2:4
11:26:33.418 [commands] INFO  GenCommands - 1 3:2:6
11:26:33.422 [commands] INFO  GenCommands - 1 9:1:7
11:26:33.425 [commands] INFO  GenCommands - 1 4:7:8
11:26:33.428 [commands] INFO  GenCommands - 1 1:2:7
11:26:33.430 [commands] INFO  GenCommands - 1 8:3:1
11:26:33.432 [commands] INFO  GenCommands - 1 3:2:2
11:26:33.434 [commands] INFO  GenCommands - 1 6:7:3
11:26:33.438 [commands] INFO  GenCommands - 1 2:1:2
11:26:33.440 [commands] INFO  GenCommands - 1 2:4:1
11:26:33.442 [commands] INFO  GenCommands - 1 7:2:7
11:26:33.444 [commands] INFO  GenCommands - 1 9:3:5
11:26:33.448 [commands] INFO  GenCommands - 1 2:3:8
11:26:33.450 [commands] INFO  GenCommands - 1 9:2:8
11:26:33.452 [commands] INFO  GenCommands - 1 4:8:5
11:26:33.454 [commands] INFO  GenCommands - 1 3:6:6
11:26:33.456 [commands] INFO  GenCommands - 1 7:1:7
11:26:33.458 [commands] INFO  GenCommands - 1 9:5:6
11:26:33.460 [commands] INFO  GenCommands - 1 5:10:4
11:26:33.463 [commands] INFO  GenCommands - 1 3:9:8
11:26:33.465 [commands] INFO  GenCommands - 1 2:6:4
11:26:33.468 [commands] INFO  GenCommands - 1 8:7:1
11:26:33.470 [commands] INFO  GenCommands - 1 3:9:7
11:26:33.473 [commands] INFO  GenCommands - 1 6:7:6
11:26:33.476 [commands] INFO  GenCommands - 1 5:10:7
11:26:33.478 [commands] INFO  GenCommands - 1 9:8:6
11:26:33.481 [commands] INFO  GenCommands - 1 1:10:2
11:26:33.483 [commands] INFO  GenCommands - 1 9:4:8
11:26:33.485 [commands] INFO  GenCommands - 1 6:5:5
11:26:33.488 [commands] INFO  GenCommands - 1 9:7:1
11:26:33.490 [commands] INFO  GenCommands - 1 5:2:1
11:26:33.492 [commands] INFO  GenCommands - 1 6:9:4
11:26:33.496 [commands] INFO  GenCommands - 1 8:6:7
11:26:33.500 [commands] INFO  GenCommands - 1 3:9:8
11:26:33.502 [commands] INFO  GenCommands - 1 7:6:4
11:26:33.505 [commands] INFO  GenCommands - 1 3:9:6
11:26:33.508 [commands] INFO  GenCommands - 1 4:1:3
11:26:33.511 [commands] INFO  GenCommands - 1 3:7:7
11:26:33.513 [commands] INFO  GenCommands - 1 8:7:3
11:26:33.516 [commands] INFO  GenCommands - 1 6:1:3
11:26:33.518 [commands] INFO  GenCommands - 1 1:2:2
11:26:33.520 [commands] INFO  GenCommands - 1 9:1:7
11:26:33.522 [commands] INFO  GenCommands - 1 10:3:8
11:26:33.524 [commands] INFO  GenCommands - 1 1:3:1
11:26:33.526 [commands] INFO  GenCommands - 1 8:3:4
11:26:33.528 [commands] INFO  GenCommands - 1 9:8:1
11:26:33.530 [commands] INFO  GenCommands - 1 1:6:8
11:26:33.532 [commands] INFO  GenCommands - 1 2:7:4
11:26:33.534 [commands] INFO  GenCommands - 1 9:7:8
11:26:33.536 [commands] INFO  GenCommands - 1 1:2:8
11:26:33.538 [commands] INFO  GenCommands - 1 6:7:7
11:26:33.542 [commands] INFO  GenCommands - 1 2:6:4
11:26:33.544 [commands] INFO  GenCommands - 1 2:6:2
11:26:33.548 [commands] INFO  GenCommands - 1 3:7:3
11:26:33.550 [commands] INFO  GenCommands - 1 1:7:6
11:26:33.553 [commands] INFO  GenCommands - 1 10:2:7
11:26:33.556 [commands] INFO  GenCommands - 1 3:5:1
11:26:33.559 [commands] INFO  GenCommands - 1 7:1:2
11:26:33.562 [commands] INFO  GenCommands - 1 3:2:4
11:26:33.565 [commands] INFO  GenCommands - 1 2:5:6
11:26:33.568 [commands] INFO  GenCommands - 1 1:6:5
11:26:33.573 [commands] INFO  GenCommands - 1 8:6:8
11:26:33.576 [commands] INFO  GenCommands - 1 1:10:8
11:26:33.578 [commands] INFO  GenCommands - 1 3:8:8
11:26:33.580 [commands] INFO  GenCommands - 1 5:9:3
11:26:33.582 [commands] INFO  GenCommands - 1 4:9:2
11:26:33.584 [commands] INFO  GenCommands - 1 10:5:2
11:26:33.586 [commands] INFO  GenCommands - 1 2:7:1
11:26:33.588 [commands] INFO  GenCommands - 1 6:9:3
11:26:33.590 [commands] INFO  GenCommands - 1 5:6:8
11:26:33.594 [commands] INFO  GenCommands - 1 6:5:6
11:26:33.596 [commands] INFO  GenCommands - 1 6:8:6
11:26:33.598 [commands] INFO  GenCommands - 1 5:4:2
11:26:33.599 [commands] INFO  GenCommands - 1 5:9:3
11:26:33.601 [commands] INFO  GenCommands - 1 5:7:2
11:26:33.603 [commands] INFO  GenCommands - 1 1:3:7
11:26:33.605 [commands] INFO  GenCommands - 1 5:6:2
11:26:33.607 [commands] INFO  GenCommands - 1 2:1:5
11:26:33.609 [commands] INFO  GenCommands - 1 5:6:4
11:26:33.611 [commands] INFO  GenCommands - 1 7:4:3
11:26:33.613 [commands] INFO  GenCommands - 1 10:2:6
11:26:33.615 [commands] INFO  GenCommands - 1 6:9:6
11:26:33.617 [commands] INFO  GenCommands - 1 5:8:7
11:26:33.619 [commands] INFO  GenCommands - 1 4:6:8
11:26:33.621 [commands] INFO  GenCommands - 1 6:7:1
11:26:33.623 [commands] INFO  GenCommands - 1 5:3:2
11:26:33.625 [commands] INFO  GenCommands - 1 10:9:4
11:26:33.627 [commands] INFO  GenCommands - 1 4:8:7
11:26:33.629 [commands] INFO  GenCommands - 1 2:4:4
11:26:33.631 [commands] INFO  GenCommands - 1 8:9:2
11:26:33.633 [commands] INFO  GenCommands - 1 2:4:8
11:26:33.636 [commands] INFO  GenCommands - 1 2:3:6
11:26:33.638 [commands] INFO  GenCommands - 1 3:8:2
11:26:33.640 [commands] INFO  GenCommands - 1 1:10:6
11:26:33.642 [commands] INFO  GenCommands - 1 4:1:6
11:26:33.644 [commands] INFO  GenCommands - 1 8:2:8
11:26:33.646 [commands] INFO  GenCommands - 1 10:7:7
11:26:33.648 [commands] INFO  GenCommands - 1 10:5:8
11:26:33.650 [commands] INFO  GenCommands - 1 8:1:7
11:26:33.652 [commands] INFO  GenCommands - 1 7:8:6
11:26:33.654 [commands] INFO  GenCommands - 1 3:6:7
11:26:33.656 [commands] INFO  GenCommands - 1 5:1:2
11:26:33.658 [commands] INFO  GenCommands - 1 10:4:6
11:26:33.660 [commands] INFO  GenCommands - 1 6:4:1
11:26:33.662 [commands] INFO  GenCommands - 1 6:7:5
11:26:33.664 [commands] INFO  GenCommands - 1 5:2:2
11:26:33.666 [commands] INFO  GenCommands - 1 10:8:5
11:26:33.668 [commands] INFO  GenCommands - 1 8:2:1
11:26:33.670 [commands] INFO  GenCommands - 1 7:4:2
11:26:33.672 [commands] INFO  GenCommands - 1 10:4:3
11:26:33.674 [commands] INFO  GenCommands - 1 9:6:7
11:26:33.676 [commands] INFO  GenCommands - 1 1:2:4
11:26:33.678 [commands] INFO  GenCommands - 1 8:9:8
11:26:33.680 [commands] INFO  GenCommands - 1 3:7:7
11:26:33.682 [commands] INFO  GenCommands - 1 8:2:1
11:26:33.684 [commands] INFO  GenCommands - 1 10:1:8
11:26:33.686 [commands] INFO  GenCommands - 1 4:3:8
11:26:33.688 [commands] INFO  GenCommands - 1 5:1:8
11:26:33.690 [commands] INFO  GenCommands - 1 10:8:2
11:26:33.692 [commands] INFO  GenCommands - 1 6:4:1
11:26:33.694 [commands] INFO  GenCommands - 1 10:2:5
11:26:33.696 [commands] INFO  GenCommands - 1 2:7:7
11:26:33.698 [commands] INFO  GenCommands - 1 7:6:6
11:26:33.700 [commands] INFO  GenCommands - 1 7:4:8
11:26:33.702 [commands] INFO  GenCommands - 1 6:2:2
11:26:33.705 [commands] INFO  GenCommands - 1 1:8:5
11:26:33.708 [commands] INFO  GenCommands - 1 10:6:3
11:26:33.710 [commands] INFO  GenCommands - 1 2:5:4
11:26:33.712 [commands] INFO  GenCommands - 1 3:5:6
11:26:33.714 [commands] INFO  GenCommands - 1 8:5:5
11:26:33.716 [commands] INFO  GenCommands - 1 3:8:6
11:26:33.718 [commands] INFO  GenCommands - 1 9:10:8
11:26:33.720 [commands] INFO  GenCommands - 1 4:10:1
11:26:33.722 [commands] INFO  GenCommands - 1 4:2:8
11:26:33.724 [commands] INFO  GenCommands - 1 8:6:1
11:26:33.728 [commands] INFO  GenCommands - 1 2:1:5
11:26:33.730 [commands] INFO  GenCommands - 1 6:8:7
11:26:33.732 [commands] INFO  GenCommands - 1 4:3:4
11:26:33.735 [commands] INFO  GenCommands - 1 9:7:4
11:26:33.738 [commands] INFO  GenCommands - 1 7:4:6
11:26:33.740 [commands] INFO  GenCommands - 1 7:4:6
11:26:33.742 [commands] INFO  GenCommands - 1 6:1:8
11:26:33.745 [commands] INFO  GenCommands - 1 6:5:5
11:26:33.748 [commands] INFO  GenCommands - 1 4:7:1
11:26:33.750 [commands] INFO  GenCommands - 1 9:1:2
11:26:33.752 [commands] INFO  GenCommands - 1 4:8:2
11:26:33.754 [commands] INFO  GenCommands - 1 8:2:4
11:26:33.756 [commands] INFO  GenCommands - 1 2:5:6
11:26:33.758 [commands] INFO  GenCommands - 1 1:8:3
11:26:33.760 [commands] INFO  GenCommands - 1 9:1:1
11:26:33.763 [commands] INFO  GenCommands - 1 9:1:2
11:26:33.765 [commands] INFO  GenCommands - 1 4:9:6
11:26:33.768 [commands] INFO  GenCommands - 1 6:10:8
11:26:33.770 [commands] INFO  GenCommands - 1 5:1:2
11:26:33.772 [commands] INFO  GenCommands - 1 5:10:5
11:26:33.775 [commands] INFO  GenCommands - 1 9:7:8
11:26:33.778 [commands] INFO  GenCommands - 1 5:1:6
11:26:33.780 [commands] INFO  GenCommands - 1 9:8:7
11:26:33.782 [commands] INFO  GenCommands - 1 2:3:5
11:26:33.785 [commands] INFO  GenCommands - 1 2:4:3
11:26:33.788 [commands] INFO  GenCommands - 1 2:10:3
11:26:33.790 [commands] INFO  GenCommands - 1 10:1:4
11:26:33.792 [commands] INFO  GenCommands - 1 7:2:8
11:26:33.796 [commands] INFO  GenCommands - 1 7:4:1
11:26:33.798 [commands] INFO  GenCommands - 1 6:10:1
11:26:33.799 [commands] INFO  GenCommands - 1 6:1:8
11:26:33.801 [commands] INFO  GenCommands - 1 8:6:5
11:26:33.803 [commands] INFO  GenCommands - 1 1:3:2
11:26:33.805 [commands] INFO  GenCommands - 1 5:10:6
11:26:33.807 [commands] INFO  GenCommands - 1 3:5:5
11:26:33.809 [commands] INFO  GenCommands - 1 4:8:5
11:26:33.812 [commands] INFO  GenCommands - 1 10:2:3
11:26:33.814 [commands] INFO  GenCommands - 1 8:9:6
11:26:33.816 [commands] INFO  GenCommands - 1 2:9:2
11:26:33.819 [commands] INFO  GenCommands - 1 7:6:8
11:26:33.821 [commands] INFO  GenCommands - 1 5:6:5
11:26:33.823 [commands] INFO  GenCommands - 1 3:5:5
11:26:33.826 [commands] INFO  GenCommands - 1 6:2:1
11:26:33.829 [commands] INFO  GenCommands - 1 6:4:1
11:26:33.831 [commands] INFO  GenCommands - 1 1:2:7
11:26:33.834 [commands] INFO  GenCommands - 1 6:5:4
11:26:33.836 [commands] INFO  GenCommands - 1 4:3:6
11:26:33.838 [commands] INFO  GenCommands - 1 5:2:7
11:26:33.840 [commands] INFO  GenCommands - 1 1:9:4
11:26:33.842 [commands] INFO  GenCommands - 1 5:2:1
11:26:33.844 [commands] INFO  GenCommands - 1 9:4:5
11:26:33.846 [commands] INFO  GenCommands - 1 1:7:7
11:26:33.848 [commands] INFO  GenCommands - 1 2:4:7
11:26:33.851 [commands] INFO  GenCommands - 1 1:8:7
11:26:33.854 [commands] INFO  GenCommands - 1 1:9:8
11:26:33.856 [commands] INFO  GenCommands - 1 4:2:3
11:26:33.858 [commands] INFO  GenCommands - 1 10:2:8
11:26:33.861 [commands] INFO  GenCommands - 1 5:6:4
11:26:33.863 [commands] INFO  GenCommands - 1 5:7:6
11:26:33.865 [commands] INFO  GenCommands - 1 2:8:5
11:26:33.868 [commands] INFO  GenCommands - 1 8:9:7
11:26:33.871 [commands] INFO  GenCommands - 1 2:3:6
11:26:33.873 [commands] INFO  GenCommands - 1 4:7:6
11:26:33.876 [commands] INFO  GenCommands - 1 5:4:2
11:26:33.878 [commands] INFO  GenCommands - 1 9:5:8
11:26:33.881 [commands] INFO  GenCommands - 1 8:9:3
11:26:33.883 [commands] INFO  GenCommands - 1 2:4:1
11:26:33.885 [commands] INFO  GenCommands - 1 3:9:4
11:26:33.888 [commands] INFO  GenCommands - 1 9:5:5
11:26:33.890 [commands] INFO  GenCommands - 1 1:3:6
11:26:33.893 [commands] INFO  GenCommands - 1 9:2:1
11:26:33.895 [commands] INFO  GenCommands - 1 7:9:8
11:26:33.897 [commands] INFO  GenCommands - 1 1:7:3
11:26:33.900 [commands] INFO  GenCommands - 1 1:10:4
11:26:33.902 [commands] INFO  GenCommands - 1 6:1:2
11:26:33.905 [commands] INFO  GenCommands - 1 6:10:1
